"Data Source","World Development Indicators",

"Last Updated Date","2020-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Antigua and Barbuda","ATG","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","4.59059139746358","8.22628941285166","8.31353690672405","3.92410661134615","-0.0500486881633151","5.3503740481333","10.1667786038668","7.64379359742537","11.551603001262","6.69029249243683","5.12129581147913","4.84999125566688","2.15497355156189","0.82401782654135","-0.573906707339162","3.18973940570983","4.41104828927597","-6.40127325034092","4.32150340056812","3.21914734248926","2.55727791997941","1.69412212476252","4.80818736357038","-6.42631900770876","-0.373294900966243","4.71379508055276","4.37289998190874","4.93766625243637","11.0397061711986","7.54041746568093","-1.63509230991274","-13.4743650156031","-8.92040249912563","-3.30423349856939","2.05110582991782","-1.80323259487324","2.62278049551703","2.71120684663117","4.42525495026875","2.1738184581005","6.4300264671072","3.75387292821029",
"Australia","AUS","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","0.466742143879657","-1.14643609721574","4.19702516853508","4.89969928446953","3.92680397600387","0.0714475059460113","4.96911840174886","3.25808121844418","4.82705594982275","5.08137642021076","0.546847805191206","2.02003752544454","1.05655390636423","1.50153236429362","0.10981623635378","1.56417525983414","2.43685557286391","-0.269733362610125","2.92521904983241","1.78576545617655","1.71108011582378","1.61964910536163","-3.43562454136811","3.40385555894454","3.81991373430657","2.34598599585875","1.00526608699838","4.02466918224104","2.12152388923137","2.04908201949108","-1.6586900011286","-0.79850510873662","3.01661315834043","2.88783404568591","2.58924499499122","2.52276734429178","2.80987849293575","3.49241829793357","3.87994577617327","2.70128931837841","0.565713355691713","2.73968940200891","1.72290634344677","2.85614767681814","1.85103126483629","1.2892596739831","3.19763845544081","1.60126223678816","-0.142541245499331","0.492100955776877","1.04888379967608","2.1196825044921","0.834341933212656","1.01511499278639","0.732399751351792","1.17791143324995","0.657653883814675","1.37114449535596","0.363735766720836",
"Austria","AUT","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","4.96071718349175","2.02146966677637","3.47146615932408","5.41933601415172","2.81001278561553","4.90447900377782","2.24100975848387","3.9312418288779","5.909495926435","5.95049653114532","4.64694281723956","5.59238137553804","4.310905934556","3.76537310177653","-0.0990303521918037","4.7633698107427","5.0396478204632","-0.129830302876016","5.53644786489032","1.73137761568496","-0.398620288126395","1.93812115712639","3.13962803003997","0.05757358727152","2.4505656659566","2.23640192196109","1.29304522971934","3.14974682630114","3.42010173307925","3.55354779021329","2.41398612960838","0.976092331912298","-0.298754100730903","2.00876163676821","2.51091282413248","2.21143493269341","1.97797590805702","3.46782994124915","3.35504466142362","3.12743665014771","0.88025909788611","1.15267633135774","0.450946527234535","2.09971116889712","1.54987731693588","2.94341785870446","3.39173082681461","1.14330711888604","-4.01634004211772","1.59257712849987","2.57644831811446","0.222450576943075","-0.562298942527448","-0.122370667337563","-0.111540189504495","0.98463828322204","1.76708743764632","1.92211865205813","1.19462890257502",
"Azerbaijan","AZE","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.22958345594002","-23.7638309850698","-24.2593989196874","-20.7781368190757","-12.8099672041068","0.282171311174181","4.78428221806075","8.96088830209368","6.46158237831966","10.1910296245971","9.05182230102884","8.62535113851204","9.37646097029305","8.30153801248458","26.6600947307444","32.9970663204962","24.0486789316635","8.29339079060378","7.1218195260565","3.54986088980777","-2.84718295295991","0.85388605157209","4.48320302714396","1.52243157217855","-0.147024803718338","-4.14117490324828","-0.824348483223929","0.624884409708642","1.36668440801164",
"Burundi","BDI","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","-15.394322732322","7.00431637670715","2.12936828434896","4.1006192175378","1.67952121806623","2.10164622639282","10.9270840480282","-2.79897658165822","-3.68143985547809","19.0529987627329","1.26462440397977","-7.44407935251843","5.83769058831601","-1.85135772573639","-0.783592555095126","5.93914115670782","9.05251673600462","-3.31897077040919","-0.893912823447437","-1.58550129205348","9.29191969137261","-3.61109620261327","0.998593404922076","-2.52265221211886","8.73064878754685","0.378672988934653","2.55666672311099","2.15444078581417","-1.29297933062804","0.99007908775603","2.62010286872328","-1.13327941994947","-8.05903733682763","-5.47518624327914","-9.27459827198631","-9.10926284810168","-2.58692260225784","3.67580463504818","-2.29828189107781","-2.59368363230537","-0.238090711953845","1.66452482498396","-4.15508331796791","1.56240403268357","-2.29445932504477","2.0469967946142","0.104987385930926","1.45642129201431","0.455622978469933","1.75637635285388","0.748442778960595","1.19805667252835","1.68746987596798","1.02152974753199","-6.88640571719623","-3.70833606243559","-2.6469412215971","-1.55740735383216","-1.29480274901135",
"Belgium","BEL","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","4.63025713410768","4.79403451766454","3.57435354079992","5.9491393563053","2.62444466112051","2.46146245343786","3.29157574176963","3.78504436430799","6.32828364655947","5.48774486800549","3.7964887584582","4.88408794633921","6.04748880290525","4.23677759049939","-2.24882961447862","5.46413992757864","0.501978683489639","2.7459898773847","2.24912759856399","4.32900842256028","-0.276653781038334","0.622329217330659","0.319812326217516","2.46792137567107","1.62151892864972","1.78646998394723","2.21947793882644","4.39079506129517","3.093998947527","2.83026812085834","1.45537172787733","1.11956575279089","-1.34799949124044","2.90931871085137","2.17055020136523","1.12369652224427","3.54277632683882","1.74435630499947","3.30569734823307","3.46545030511354","0.752480190880306","1.25198916023295","0.615850407976779","3.12391751574548","1.76045591851488","1.8781869981259","2.91837518224168","-0.343464812108124","-2.80590363311177","1.9287568820322","0.380018329951753","0.11641512246463","-0.0131624623842725","1.12858585492231","1.44327342388083","0.965814583107232","1.51205507033478","1.02672843817844","0.901135132162906",
"Benin","BEN","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","1.70889454767378","-4.85516414213984","3.08411441596725","4.87297495582828","3.43822948129615","1.6526401752778","-0.885591018850462","1.74870506090458","0.74568479906749","-0.064520037389201","-3.62245977251273","4.08371023034162","1.37110085676233","0.948679615926679","-7.16006168603381","-1.58737855914123","2.34592333257145","-1.34527512594977","3.75091091019013","3.94819409288895","6.99066096594514","-0.5653060470637","-7.00516373441151","4.89536528238671","4.47212641920527","-0.75179112082094","-4.33987444407207","0.360547047426877","-5.82020258507342","5.50710721399919","0.764700702498104","-0.562599754177199","2.19519016775043","-1.41568360386691","2.60937154743341","1.09401490092422","2.58064435922907","0.930263030282759","2.27747144791293","2.74558928850432","2.19576581934302","1.50662044887756","0.346536837980864","1.33790722171052","-1.24590171028129","0.975138262971214","3.00416766951643","1.97618739508731","-0.515164887448478","-0.711514734882627","0.117033147649153","1.91961042433707","4.24137827080384","3.4393995757779","-1.00411206391","0.525081923445825","2.80512383112202","3.818777310836","4.00320685655214",
"Burkina Faso","BFA","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","2.65601805465154","4.72212833180666","-2.59342458325051","0.857187825095167","2.24102302001387","-1.02109047351433","7.05835902371605","1.34430408124766","0.288794716707685","-1.59934843891705","-0.336973635003375","0.523656203374529","-1.3343921789148","6.32226029331304","1.08211989543723","6.46779659734504","-1.58873126137104","2.49536431800954","1.47628711631391","-1.43667358167411","1.83268056537142","6.91285423074277","-2.15073659271845","-4.26104265401854","5.75574175288611","5.19495561340729","-2.80245825696902","3.05797237077586","-0.510909235794998","-3.21121444317937","6.18899686056899","-2.43052311521707","0.69558791652517","-1.41083893844286","2.85298663713107","7.98734778899859","3.39812100694421","4.34171011162381","4.41531646794712","-0.966322346718513","3.6086245861454","1.39452661543082","4.72275998308866","1.46411982690636","5.49347499160133","3.12418749478785","1.02248544442361","2.64751069874877","-0.107459605989717","5.22095124280351","3.4620964300949","3.30921422214598","2.68484720524013","1.28210166145963","0.902541924123696","2.91425097469966","3.13219459055234","3.80050234414495","2.72492652666693",
"Bangladesh","BGD","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","3.15904878142594","2.56630888889948","-3.22061599237695","7.77397291054108","-1.40861909675201","-0.613934046805582","-4.9950577142145","6.10295020329747","-1.62346370673451","3.06666214529099","-7.35333262510314","-15.3863806911148","1.77997759303928","7.8307891457096","-5.90069348249939","3.32246653454223","0.141710082241246","4.25479836074474","1.9912819029862","-1.85256474309651","4.44314828187049","-0.499719453954711","1.21551714194426","2.10782449778249","0.669020607515705","1.46426835675177","1.07853905977662","-0.207285396718291","0.274083216745254","3.08698402350078","1.10664428897979","3.11422122259933","2.46558052677466","1.69041560413505","2.90124604682065","2.31962811240169","2.30668705583814","3.0146795128333","2.57420902747467","3.25749967913609","3.11380508371251","1.96038247387588","2.94185326595833","3.55336023330524","4.9658429129363","5.24453135143487","5.75342068854268","4.80617034598272","3.87850140942676","4.3909803668064","5.25309562973739","5.29824495849087","4.79440164181352","4.85610832403805","5.36877064922724","5.95092742227882","6.14210394847194","6.73701752220683","7.031583836105",
"Bulgaria","BGR","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","4.55114422929741","2.0322941646192","3.17252088070316","3.15480736665845","2.68495339474488","4.23524126936117","5.89861249444556","10.8200908463928","-2.15169070485979","-7.46320765454847","-7.53406882935191","-6.27126389725568","-0.691213461219803","2.16435873128586","3.31934897168564","5.68254867449582","-13.6688295448548","4.98350744864931","-7.76535120451173","5.30083718084677","5.90456601148857","8.27809887413775","5.988071153993","7.24831933557905","7.96342914396246","7.61642298826828","7.34346519334672","6.83288574829328","-2.79933813847802","1.23403378768434","3.00939325356605","0.943579143127124","0.881740725895952","2.47535386690714","4.6551730725656","4.54221278788719","4.2654297231885","3.83123442190116","4.10182114297564",
"Bahrain","BHR","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","-8.91857045043076","-10.3897711373833","3.55794777155127","2.22632571459881","-7.52926820672489","-2.09702691659727","6.58987454751508","3.26762636736765","-2.95074405947653","1.31200257216315","8.21250102983811","3.97199230597025","10.1074584748605","-2.67721762868709","1.32776392894004","1.41687625862836","0.274508833106822","1.58517378034514","0.557402212871921","0.852697131889045","-2.34807573245547","-1.93748619230868","0.350072344022095","0.388663245700144","-0.354026625769563","-1.22616259661827","0.192081605091587","-1.25858880393915","-3.55457287176318","-0.356144990939967","-0.991929406389502","1.98922992662069","4.20749884092879","2.7066520460388","0.180519551236884","-0.441055395486401","-0.932754079929694","-2.93883567477174","-2.63080130442501",
"Bahamas, The","BHS","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","5.29625220253587","5.00649475212036","5.1010952552321","5.23718721936714","5.41911680666749","4.3605447623497","5.11853691550819","4.302162996742","5.25314001933369","-8.4955845672022","-1.01045396211971","-5.65509005722079","5.40397426376951","-18.3744457595078","-16.5061978176893","2.99706442113022","6.83339120924491","11.6990321467419","23.3799374370437","4.16553485807415","-11.2225085320786","4.34476101000052","1.34178026201877","11.7682824988905","2.74893459465697","-0.0935635567651616","1.18366291198329","0.581468219399056","4.91188873199326","-3.3206565034786","-5.93839821785066","-5.64076660332765","-1.5572219622814","1.3626204773382","2.76268897991707","2.83108426949754","0.861749757609843","3.54931020105337","5.88161107638695","2.75534958824444","1.07689482878952","1.02141658589684","-2.98919612144014","-0.940930891230295","1.49682947937053","0.604837245780971","-0.464585359396949","-4.11218802581416","-5.79872561465","0.0117279344703718","-0.684017477592718","1.95077548458195","-3.8993995372296","-0.205232091040671","-0.362951163814515","-0.543773105647915","-0.93724983086706","0.544150188792798","0.795068675408061",
"Bosnia and Herzegovina","BIH","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.1906198399985","92.2015591008885","35.4095269666451","15.6536435036947","9.33599495614901","5.28001056033489","4.27946221470764","5.19146232566609","3.92298464565437","6.04300160657829","8.72641530476821","5.41466655296297","5.92979791808226","5.66584309175767","-2.52676772561931","1.59574805668935","2.12914252460162","0.848519657458979","4.15290946979614","2.90546289806808","4.67370687673485","4.45829501285122","3.17696282458493","4.5773886040386","3.29517469297669",
"Belarus","BLR","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.24845545033688","-9.79467641254797","-7.8075611700387","-11.5963958059109","-10.1099475207539","3.14402041413366","11.8734857090447","8.9167457740964","3.83582293409472","6.29963644799008","5.26389213061603","5.71608241057706","7.79491791221358","12.2126183222786","10.1497671724788","10.6755867998733","9.09945997853629","10.5813049917168","0.423651190903357","7.98206918275517","5.57238583709254","1.78036177565718","0.987444297302417","1.63497132996299","-3.98264886374076","-2.6487098312428","2.56748260752468","3.30979210664741","1.40004793095767",
"Belize","BLZ","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","1.96934215275641","2.00493756088716","2.04342266320954","2.04045805573571","1.91469884132067","1.677936409249","1.79902103434975","4.25058694321712","2.28617037101328","2.30206019105637","1.78433429958311","8.17516941397291","3.60491079399785","11.8190555172483","2.07461353043705","-1.42980333207726","5.06460539250497","6.38623721502564","5.73654785478767","11.1939947736861","-1.2039444522314","-2.70161318218641","-4.85741272339902","-0.905591521027361","-1.78901674973025","1.67455994573898","7.71663636510202","6.90056225083208","10.2737510999597","9.01727033947066","9.37854714504935","10.2164306632233","4.50211796436668","-1.85692150836975","-1.92483683786101","-1.75281432753278","-0.154487695471175","-0.163077164745161","4.79903583607279","9.21130540768276","1.50132798233183","1.82151767803403","6.47385674472427","2.10446629357077","-0.678543370317058","2.11499252702987","-2.0808528274986","0.86176739507296","-2.27504231914203","0.507444335726476","-0.481040808331258","0.0653989816530469","-0.958540330187702","1.39147082072981","0.693388315847557","-1.94351625489463","-0.131148995230816","0.143898288123751","-1.60391056226575",
"Bermuda","BMU","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","2.14927472527211","2.00396995708513","-1.26075471698262","8.38337423312609","2.25077844311836","12.3454545454513","11.096673596671","0.178748758690659","1.52093674430343","4.37934158864751","4.19528388278228","2.56407397910962","2.23820502354857","1.63282738682197","4.55127153404172","8.52900407443255","5.500816287334","1.07422933757464","1.76823912484106","6.22614189811723","1.67423554344425","-5.9669596391587","1.13164813797833","-0.396562988903042","-2.82158592250946","5.76696525042833","2.91245311068415","3.16809011974793","-0.39943287364855","-0.798461539604872","-3.03588264874905","0.66685302987635","2.45776624281828","-0.0956977270458736","3.65476267580642","1.94694809189579","3.96372382101788","3.13962719262271","2.80572343278148","8.34832337923115","6.07136960389332","-2.11673145936213","2.73627080480654","1.65507059338414","1.01808092554583","4.94027206966554","2.26737405753612","0.929051522178014","-5.8080031549402","-1.32438480325234","-2.50110330788415","-5.17820382726485","-2.81561491083635","","","","","","",
"Bolivia","BOL","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","0.117877571152007","3.52380202208693","4.69971655301416","1.89296554035596","2.806404682362","4.99612101349283","4.14071904193219","6.28585352894937","2.29073725661748","3.00723960917865","2.8221638124116","5.64667738034221","3.45172551328903","0.70141858229249","4.96959779778219","2.32243819036113","2.66637731235448","-0.17524905356693","-2.02021928753906","-3.44893094763937","-1.78655198920356","-5.87586146144989","-5.95818361204019","-2.20046281663909","-3.67066927574588","-4.57624980004771","0.337165072373665","0.759439286436077","1.61579414001771","2.44505994658084","3.06538159564118","-0.475129472497443","2.10302011020593","2.50934351570345","2.54215871764785","2.25609057035211","2.86250492103515","2.96290985298188","-1.52282628284712","0.544926184712779","-0.235706734357976","0.579771054946548","0.831349050253706","2.2984817380683","2.57481330640607","2.97734206021694","2.78132356894432","4.36853739987981","1.64922554346305","2.42927786018541","3.51097503109318","3.45369767643476","5.12757347801841","3.84375722818145","3.28271871061374","2.73204225738901","2.69606298190566","2.75215380976242","0.796552665656364",
"Brazil","BRA","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","7.11191079447859","2.18669999534336","-2.01729788512606","0.559765859984608","0.199509198590846","1.32715661390885","2.1274317915085","8.52869254043256","6.94407511447127","6.06348476167284","8.58967999860471","9.38615911052001","11.3035185712259","6.49410052152012","2.74605720937593","7.21568953994129","2.15508771060036","0.814360454574057","4.26894732009065","6.56557614036957","-6.61877097305982","-1.747830150738","-5.61135768657208","2.93548107027523","5.63929415841721","5.7717207350009","1.55347732694591","-2.00557565757289","1.37321612748708","-4.84187100023273","-0.258462199951268","-2.15185202915798","2.93706715995854","3.62758491771604","2.74937514982565","0.596456353058386","1.7906107983347","-1.18436657024863","-1.00913962539633","2.91182644263147","0.0133697384164577","1.70947438880017","-0.122936492113425","4.49707707823583","2.02630740411568","2.8347540947357","4.97470467428765","4.05440956846654","-1.08194389571234","6.52437280430098","3.02640687298958","1.01450977525141","2.10891183467072","-0.352479217688355","-4.35148398862317","-4.0694071643008","0.508336053889494","0.526155826049262","0.379344236418362",
"Barbados","BRB","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","-2.50178181138646","3.75786455306384","3.07848263092832","4.34627339541642","7.40022643451286","3.94175065210291","-2.24986339409689","-5.19437785633875","0.222771082218316","3.31288471971067","0.796045375568994","4.75914332359679","2.22834657658836","3.12249825456308","3.20944310020504","-3.67037140701947","-4.2554593769265","-6.04444380354835","0.415677458880737","1.61836367879292","1.60664011689823","3.5505243894511","4.29565784556122","3.28595440789663","-0.0789985816801675","4.0378869704827","-2.71838171865082","0.446436606505827","1.83878054936564","1.05978713643233","3.56457548205951","5.46226120458675","1.75359981659962","0.252824900472334","-5.46883438268834","-2.6421460956206","-0.973739961736314","-0.705782959552593","-1.61325589146156","-0.310043861155535","2.26953055511285","2.30945227743872","0.321712491817678","-0.721845443364103","-0.229793192309359",
"Brunei Darussalam","BRN","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","-3.71399175301026","15.4722338926355","6.76924017261933","2.95098443890038","18.3819369744152","-10.0068056190458","-22.2885789249159","0.907548964793861","-2.34710865795988","-2.21235513939388","-4.24436812194453","-5.43959688862003","-0.84550956624561","-1.73240275939139","-3.8492851285815","-1.7484336060365","0.244247380003486","1.82035914479542","-2.46903385871087","0.375530079812506","1.78510522676586","0.342682075310563","-3.78817413453541","-2.79758135565972","0.819955362494866","0.70238441685602","0.668516263266412","1.85085909906365","1.00749091564913","-1.21254278698211","-1.17447460689952","2.94593038553322","-1.10134032413342","-3.09135524702164","-2.91217600044139","1.34764938748842","2.4166421030224","-0.427894473886155","-3.44062744548282","-3.78074098227714","-1.62587420667052","-3.61459150730586","0.213081517950215","-0.99478850862225","2.83277999299858",
"Bhutan","BTN","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","10.8466585461177","0.804567798499377","8.55516466939463","1.78509697557641","1.34085921929193","8.36343178963187","24.6295308600136","1.84966272623974","4.83229022888048","9.07481064666094","-1.12096208818535","4.62359128839636","2.35402624517667","5.08942680833241","6.52875280976406","4.23065715298074","3.41728263876564","3.53668530290936","5.46058865707968","4.55561268080102","6.08393649757434","8.76205080397298","5.79319710009247","4.18731982935792","5.64603668797056","5.58845027002646","17.0317609067796","3.74820942056044","5.69237468555548","10.7733678938038","6.76852944787605","3.87705671040119","0.875532933700413","4.47932669899049","5.35000034174587","6.8306110876733","3.40833897351105","1.82227328925286","",
